CustomerID,Recency,Frequency,Monetary,AvgOrderValue,TotalItems,KMeansCluster,PCA1,PCA2,HierCluster
12388.0,262,1,53.57,53.57,11,3,-0.76301866605337,0.8527131127772131,0
12389.0,155,2,164.67,82.335,29,1,2.247682906869343,0.29179097979339247,1
12391.0,30,1,91.08,91.08,18,0,0.754560252658645,0.37940865847657845,2
12392.0,187,1,8.08,8.08,1,3,-1.9280534955590434,-0.21942048967409208,0
12393.0,41,2,45.989999999999995,22.994999999999997,13,0,0.09312248577481919,-1.3907385726032515,3
12394.0,125,1,172.77,172.77,13,2,1.7107714061372168,2.4527035543605753,2
12395.0,192,1,17.1,17.1,6,3,-1.5157652554322143,-0.09689995303920129,0
12396.0,29,3,326.43,108.81,45,1,5.609380110951851,-0.14840532439671725,1
12398.0,263,1,4.71,4.71,1,3,-2.1479390998627093,0.07214591274923429,0
12403.0,117,3,104.32,34.77333333333333,44,1,2.801887754843126,-1.7590806743763068,1
12404.0,47,5,230.15,46.03,53,1,5.844459450413163,-2.907843413452632,1
12405.0,151,2,77.53,38.765,29,1,1.1210307357961302,-0.7412831904574259,3
12406.0,115,1,34.19,34.19,13,0,-0.6826839574306112,-0.23358643472180848,0
12407.0,340,1,23.52,23.52,14,3,-1.2925917960013928,0.6018668063273996,0
12409.0,15,3,352.67,117.55666666666667,31,1,5.198392806412914,0.2302452795166941,1
12411.0,59,1,28.08,28.08,18,0,-0.4046689271160848,-0.6847802252764263,0
12412.0,174,1,28.86,28.86,6,3,-1.2726845120082833,0.042830865141634096,0
12413.0,329,2,133.46,66.73,34,1,1.7378633019641518,0.6702954965725273,1
12414.0,26,2,28.21,14.105,17,0,0.10589838357166485,-1.726068419486539,3
12416.0,116,2,88.72,44.36,22,1,0.9690054800002307,-0.6731015042253089,3
12418.0,135,1,54.72,54.72,12,0,-0.42051960520169873,0.2655969341283687,0
12420.0,54,1,122.57,122.57,17,2,1.1992126778923355,1.106066828888457,2
12421.0,149,1,80.08,80.08,11,0,-0.06147221316300268,0.8286896647189116,2
12424.0,3,1,75.4,75.4,13,0,0.27287930382993236,0.02705636845336689,0
12425.0,22,3,171.66000000000003,57.220000000000006,40,1,3.5692594729614737,-1.5279990677508792,1
12426.0,67,2,47.3,23.65,9,0,-0.15752749075831543,-1.195636579692854,3
12428.0,34,2,84.28999999999999,42.144999999999996,28,1,1.4040558088065904,-1.195729833282006,3
12429.0,275,1,19.04,19.04,16,3,-1.1265240883693017,0.18320117446739947,0
12430.0,280,1,9.66,9.66,6,3,-1.8320150265824457,0.17331832031916736,0
12431.0,170,2,59.51,29.755,15,0,0.10197365785399246,-0.6585886099489472,3
12433.0,22,2,125.07,62.535,33,1,2.2264501363469704,-0.8498879849523834,1
12435.0,262,1,10.16,10.16,4,3,-1.8914216283124141,0.12765813753066435,0
12436.0,102,1,5.23,5.23,1,0,-1.7974617135601068,-0.671585560364937,0
12440.0,131,1,10.11,10.11,3,0,-1.6676389146912443,-0.4719639340571685,0
12441.0,78,2,60.279999999999994,30.139999999999997,23,1,0.7322576902111398,-1.1965700991812418,3
12442.0,125,2,66.17,33.085,29,1,1.028184619570392,-0.9952240429483352,3
12444.0,22,1,36.4,36.4,8,0,-0.7126842780333844,-0.5541385626335326,0
12447.0,24,1,151.19,151.19,13,2,1.5489354094855707,1.5688998544855508,2
12448.0,147,1,70.46,70.46,13,0,-0.11856333326001346,0.6070253482700257,0
12451.0,208,1,8.25,8.25,3,3,-1.8633344064164874,-0.14695617133847974,0
12452.0,248,2,18.9,9.45,5,3,-1.1238897492545545,-0.6208229523714133,3
12453.0,86,1,15.84,15.84,12,0,-0.9940674726249105,-0.7043029636471047,0
12457.0,108,1,235.08,235.08,18,2,3.098254535190334,3.487237084516921,2
12458.0,73,1,195.86,195.86,14,2,2.2765148396545487,2.6345427116198485,2
12463.0,79,1,15.38,15.38,2,0,-1.5186863232492605,-0.60046159160757,0
12464.0,361,1,12.4,12.4,5,3,-2.0091858667750824,0.6192013530015584,0
12470.0,232,2,61.49,30.745,14,3,-0.056855792678390624,-0.3307835619031618,3
12471.0,191,1,22.08,22.08,12,3,-1.1080028494675844,-0.09395051464953007,0
12472.0,147,1,2.95,2.95,1,0,-1.9326161885056563,-0.5043683266478328,0
12476.0,177,1,12.6,12.6,10,3,-1.3497865040365427,-0.31097207603130583,0
12477.0,219,1,34.16,34.16,14,3,-0.850604392112234,0.23812579382466345,0
12478.0,195,2,206.5,103.25,27,2,2.6014703669507013,0.9950243219746482,1
12479.0,12,2,70.5,35.25,22,0,0.9522040208522898,-1.3720114002034052,3
12480.0,123,2,20.200000000000003,10.100000000000001,9,0,-0.629300958953183,-1.24895907607887,3
12486.0,136,2,63.54,31.77,22,1,0.5985846420389785,-0.8725891219519778,3
12488.0,97,1,23.8,23.8,5,0,-1.2507100573460672,-0.3994425352345949,0
12490.0,213,1,40.69,40.69,13,3,-0.7772448065205263,0.34895136475256433,0
12493.0,335,1,97.05,97.05,15,3,0.05236577141564479,1.9644228306787528,2
12494.0,138,3,463.02,154.34,74,1,8.498501840314653,1.1930176455388675,1
12495.0,303,1,16.02,16.02,9,3,-1.6105358510516368,0.3585061795400481,0
12496.0,79,2,125.72,62.86,32,1,2.0608983633841813,-0.560969593978963,1
12500.0,237,1,24.99,24.99,7,3,-1.4205696742606657,0.24948442671670704,0
12501.0,59,3,42.29,14.096666666666666,22,1,1.0385905249313399,-2.279687340053214,3
12502.0,20,1,136.42,136.42,19,2,1.618929425406328,1.181635686585185,2
12504.0,39,1,76.6,76.6,10,0,0.058012486278880164,0.2620380040975004,0
12505.0,1,2,131.36,65.68,28,1,2.0871958909571657,-0.8022849643363765,1
12511.0,169,1,1.19,1.19,1,3,-2.009936199937704,-0.43490909651189413,0
12517.0,125,1,18.4,18.4,10,0,-1.138454239148613,-0.4439119847107137,0
12519.0,180,1,28.73,28.73,17,3,-0.7030806182299217,-0.09146593731651774,0
12520.0,75,1,194.88,194.88,12,2,2.148908236067512,2.6543128776559963,2
12522.0,195,1,21.76,21.76,8,3,-1.334640182411295,-0.023173729117149974,0
12523.0,108,4,163.62,40.905,55,1,4.586713020432134,-2.3140986565517365,1
12526.0,88,1,7.38,7.38,3,0,-1.624021452436292,-0.7252427894301785,0
12529.0,159,1,40.4,40.4,10,0,-0.827219771188827,0.13426649428352128,0
12530.0,73,2,34.69,17.345,11,0,-0.22822646288761722,-1.3434109838792412,3
12533.0,88,1,48.45,48.45,19,0,-0.058088298540485674,-0.17558952806492897,0
12534.0,257,2,149.1,74.55,25,1,1.6159789035234897,0.6461553933114635,1
12535.0,218,1,46.62,46.62,14,3,-0.6313768443259272,0.4707656864789186,0
12536.0,328,1,18.12,18.12,6,3,-1.7863941766155624,0.5591391324754819,0
12540.0,360,1,13.41,13.41,3,3,-2.095756283718144,0.6628313872734163,0
12542.0,192,2,50.489999999999995,25.244999999999997,18,0,0.09725521476252563,-0.7042152212303521,3
12544.0,340,1,41.88,41.88,12,3,-1.0789709736532664,0.9806366294359187,0
12551.0,13,2,125.5,62.75,24,1,1.7728338804715118,-0.7561786607948823,1
12552.0,118,2,65.66,32.83,27,1,0.9300957048780172,-1.004853534054825,3
12554.0,20,2,128.0,64.0,23,1,1.7374112908897679,-0.6797737642452957,1
12555.0,32,2,41.44,20.72,32,1,1.0626879966425875,-1.762033616706591,3
12559.0,273,1,18.6,18.6,15,3,-1.1830943718157367,0.17999568687205983,0
12560.0,90,1,2.52,2.52,1,0,-1.8192343926171115,-0.7793735010922779,0
12561.0,148,1,6.78,6.78,6,0,-1.6022777321706856,-0.49942360592544593,0
12562.0,199,1,22.28,22.28,4,3,-1.5466410919687228,0.06360221550454123,0
12564.0,273,1,80.85,80.85,15,3,-0.09843085301083761,1.3656476550978067,2
12566.0,41,3,153.34,51.11333333333334,35,1,3.0514531174021564,-1.534402360500816,1
12567.0,199,1,153.52,153.52,19,2,1.5372976279285966,2.345225977285147,2
12570.0,335,1,35.52,35.52,12,3,-1.1791866034148142,0.836095303335631,0
12573.0,207,1,49.02,49.02,6,3,-0.9913901801001026,0.581282599912563,0
12575.0,20,3,74.17999999999999,24.726666666666663,33,1,2.0745555640957054,-2.3296644934538335,3
12577.0,288,1,4.84,4.84,4,3,-2.0392545995597176,0.14803527639878103,0
12578.0,342,1,64.79,64.79,11,3,-0.7371659391472491,1.4408935399696217,0
12579.0,184,2,30.42,15.21,24,0,0.171645654874302,-1.0625088848381385,3
12580.0,263,1,19.32,19.32,7,3,-1.574501155252254,0.2631952492976106,0
12581.0,278,1,39.93,39.93,11,3,-1.034615917181335,0.6678127184840037,0
12582.0,21,2,96.97999999999999,48.489999999999995,17,0,1.0123380267337012,-0.9489583340759336,3
12583.0,208,1,21.84,21.84,14,3,-1.0419453253235142,-0.04801917836105478,0
12587.0,50,1,28.2,28.2,6,0,-1.0212300486224126,-0.550179831859853,0
12588.0,5,1,9.3,9.3,6,0,-1.2551225347738553,-1.1208044340431635,0
12593.0,7,2,81.42,40.71,24,1,1.21134665209669,-1.2973762528144805,3
12595.0,15,1,14.38,14.38,2,0,-1.4003921798586891,-0.9190901084848935,0
12596.0,63,1,60.06,60.06,13,0,-0.12164571949184867,0.01573927912554287,0
12598.0,51,2,41.85,20.925,15,0,0.12427608652818187,-1.4211943519187813,3
12599.0,178,1,45.5,45.5,7,3,-0.9380815507488,0.3639534980861783,0
12602.0,353,1,14.24,14.24,8,3,-1.8007259609302606,0.5731885167411738,0
12604.0,130,1,48.9,48.9,10,0,-0.6176156801669805,0.1604146990276389,0
12606.0,119,3,227.72,75.90666666666667,44,1,4.224230051390803,-0.6179247749591326,1
12610.0,111,1,22.36,22.36,4,0,-1.3586342685840187,-0.346799166064936,0
12612.0,174,1,122.55,122.55,15,2,0.8381025103246148,1.6964758742919575,2
12614.0,333,1,83.6,83.6,19,3,0.034829104926093084,1.6407360501305064,2
12616.0,178,1,53.55,53.55,17,3,-0.2663679540128179,0.3719091861956457,0
12618.0,78,2,180.96,90.48,33,1,2.8357510122964222,0.06283188183794441,1
12619.0,114,1,145.75,145.75,11,2,1.1570034891424976,1.9156472154111959,2
12621.0,148,1,46.9,46.9,10,0,-0.6906351232931477,0.20657887217022983,0
12622.0,94,3,241.09,80.36333333333333,39,1,4.1660869507189915,-0.5396378618406927,1
12623.0,252,2,122.18,61.09,22,1,1.11647250890114,0.3530000595469558,1
12627.0,142,1,19.92,19.92,12,0,-1.041729923147569,-0.3644586008065386,0
12628.0,77,1,115.11,115.11,9,2,0.5952951802124989,1.1879369730003155,2
12632.0,355,1,39.2,39.2,14,3,-1.0511875728040854,0.9707322835524792,0
12633.0,104,2,28.529999999999998,14.264999999999999,21,0,0.15723916291638357,-1.4153758653174489,3
12637.0,1,1,17.25,17.25,15,0,-0.6298137530960223,-1.1189403177625152,0
12640.0,246,1,4.82,4.82,2,3,-2.056827422983711,-0.019872359823421108,0
12641.0,48,1,20.52,20.52,6,0,-1.1508075749460192,-0.7058197921603285,0
12644.0,13,1,70.38,70.38,18,0,0.4299271771942938,-0.09443277526615773,2
12645.0,104,1,26.98,26.98,2,0,-1.369579308254517,-0.26249664396814065,0
12646.0,1,3,49.09,16.363333333333333,23,1,1.293342544583121,-2.5033524937627667,3
12649.0,74,2,17.07,8.535,11,0,-0.45987507852402437,-1.5438350467022919,3
12651.0,270,1,11.12,11.12,2,3,-1.9979486689412154,0.21246454543911014,0
12652.0,89,2,64.22,32.11,24,1,0.8134005202450358,-1.1137529786500313,3
12653.0,14,1,26.45,26.45,5,0,-1.0285257525736395,-0.7374892727853201,0
12655.0,164,1,64.41,64.41,19,0,0.05883807817590755,0.4841479995921917,0
12657.0,109,4,220.87,55.2175,41,1,4.460450396617893,-1.6514845967810667,1
12658.0,75,1,39.84,39.84,8,0,-0.7651364865619776,-0.2405269368011715,0
12661.0,24,3,145.04999999999998,48.349999999999994,45,1,3.5231134644558946,-1.8353821974090543,1
12663.0,104,2,119.35,59.675,25,1,1.5528906331488876,-0.4163364794837342,3
12666.0,27,1,62.96,62.96,8,0,-0.26049751445884134,-0.02485555367123521,0
12667.0,124,2,118.38,59.19,10,0,0.7006710417107386,-0.11595400939852628,3
12668.0,82,2,48.28,24.14,22,0,0.5143117606298168,-1.3029948768394346,3
12670.0,324,1,34.84,34.84,13,3,-1.1145637395830008,0.7571160055950116,0
12671.0,21,2,152.4,76.2,24,1,2.1062835794080352,-0.40560235891150714,1
12676.0,327,1,63.72,63.72,18,3,-0.3519874304723577,1.248540440643275,0
12680.0,77,2,24.41,12.205,10,0,-0.4237667065799391,-1.4298141581555406,3
12683.0,30,2,273.20000000000005,136.60000000000002,64,1,5.786598298725249,0.46121642320304307,1
12684.0,31,1,83.88,83.88,18,0,0.6269845941721577,0.24695397631015337,2
12685.0,315,1,58.5,58.5,18,3,-0.41749513655266013,1.0929454888276353,0
12686.0,148,2,95.13,47.565,19,1,0.825212149363385,-0.40508428482065073,3
12687.0,300,1,95.4,95.4,18,3,0.2572710469771263,1.7255511841215887,2
12688.0,88,2,88.74000000000001,44.370000000000005,22,1,1.028642836145229,-0.8039357756584717,3
12691.0,88,1,43.56,43.56,18,0,-0.19643797908666238,-0.2541905312566336,0
12692.0,195,2,122.08000000000001,61.040000000000006,30,1,1.6612024015559896,-0.03127478507859437,1
12693.0,122,2,98.86,49.43,33,1,1.6729638687933561,-0.6868879101317006,3
12699.0,208,1,32.13,32.13,7,3,-1.2346626496737536,0.24972923103051115,0
12700.0,157,2,81.8,40.9,11,0,0.2073243776216895,-0.40182733729841547,3
12702.0,81,3,58.55,19.516666666666666,25,1,1.3393477423667863,-2.0711842812639767,3
12703.0,121,1,7.65,7.65,3,0,-1.6892967171390263,-0.5656282859525847,0
12704.0,96,3,126.92999999999999,42.309999999999995,38,1,2.788937816061516,-1.5627859627972316,1
12705.0,151,2,75.5,37.75,27,1,0.9882972412989958,-0.7358394213356062,3
12706.0,203,2,111.95,55.975,20,1,0.9808306531833763,0.033624607236385516,1
12709.0,125,2,195.69,97.845,23,1,2.396516149687992,0.5996710054744073,1
12710.0,52,1,21.6,21.6,8,0,-1.0341821453421294,-0.6955994933769558,0
12711.0,233,1,90.95,90.95,17,3,0.26866832401019136,1.341705892408364,2
12713.0,300,1,49.64,49.64,17,3,-0.5932103285659376,0.8685149047630362,0
12714.0,69,1,78.0,78.0,13,0,0.1782228603479668,0.38552140841329385,2
12715.0,323,1,50.64,50.64,8,3,-1.1028629208313823,1.1260563954954583,0
12716.0,74,1,100.89,100.89,19,2,0.8853311167457595,0.7576815775518122,2
12717.0,201,1,106.21,106.21,19,2,0.7087121518573211,1.453492415774637,2
12720.0,250,1,131.67,131.67,19,2,1.0484257313711072,2.167786700480399,2
12721.0,271,1,52.38,52.38,18,3,-0.43082549635971645,0.7704176313879474,0
12722.0,66,1,18.96,18.96,4,0,-1.3224498946314303,-0.6222011898145261,0
12725.0,213,1,54.84,54.84,12,3,-0.5838355569776221,0.6329979675852491,0
12727.0,90,1,10.68,10.68,4,0,-1.5176176322222745,-0.6675639744593265,0
12730.0,104,1,97.08,97.08,12,0,0.3833129445753446,0.927301688774381,2
12731.0,194,1,64.22,64.22,19,3,-0.008090568092844039,0.6209581572950041,0
12735.0,202,1,26.7,26.7,10,3,-1.1571187051540524,0.07460941651678793,0
12736.0,28,2,67.08,33.54,26,1,1.0863027151161115,-1.39507415749565,3
12737.0,111,1,32.49,32.49,9,0,-0.9164020359621493,-0.22654171934324344,0
12738.0,98,3,174.76,58.25333333333333,32,1,3.018773504366213,-1.027517468214792,1
12739.0,71,1,43.52,43.52,16,0,-0.26737431102616016,-0.30545492057487916,0
12741.0,281,2,113.72,56.86,28,1,1.2636390958419603,0.30304800407652194,1
12744.0,233,1,75.05,75.05,19,3,0.09791131300760801,1.0097907494899712,2
12746.0,277,2,72.98,36.49,26,1,0.6351298067857644,-0.1608345762471951,3
12747.0,243,1,18.24,18.24,4,3,-1.7103417578814701,0.1926164344354166,0
12749.0,11,1,93.24,93.24,18,0,0.8324881868434041,0.33161097703761305,2
12750.0,53,2,76.41,38.205,19,0,0.7828120014257728,-1.067685709805234,3
12752.0,306,1,29.95,29.95,5,3,-1.5867561149454135,0.6960163038812872,0
12753.0,104,1,260.11,260.11,19,2,3.596012294295305,3.9307131048107107,2
12754.0,129,1,37.44,37.44,12,0,-0.7088881380951491,-0.09161442730349491,0
12756.0,288,1,13.59,13.59,3,3,-1.9399366432143472,0.3292301422287502,0
12757.0,113,2,106.2,53.1,27,1,1.4687955151060361,-0.5563538343830818,3
12758.0,129,2,99.91,49.955,23,1,1.1403496795890282,-0.4965290630049444,3
12759.0,58,1,1.71,1.71,1,0,-1.7654888581239065,-0.9445922110996142,0
12760.0,258,1,5.12,5.12,2,3,-2.0770473395944946,0.042013231611966996,0
12761.0,145,1,31.2,31.2,10,0,-0.9578350434388703,-0.10649593136777062,0
12763.0,243,1,20.0,20.0,8,3,-1.4670958169775214,0.1679906474525436,0
12764.0,11,2,59.38,29.69,17,0,0.5437453208486405,-1.4334495680830737,3
12765.0,177,2,70.01,35.005,21,1,0.5427770716114378,-0.590818687286895,3
12766.0,23,1,9.52,9.52,8,0,-1.1831704272842158,-1.061430686320965,0
12769.0,197,1,4.37,4.37,1,3,-2.0139037077462207,-0.24327377061326003,0
12771.0,25,1,2.32,2.32,1,0,-1.684880197492685,-1.0874456907693582,0
12772.0,224,1,65.64,65.64,12,3,-0.41897958037009236,0.8901920804664991,0
12776.0,274,1,81.9,81.9,18,3,0.07717843711747122,1.3467166951810454,2
12780.0,148,1,101.68,101.68,8,2,0.15757919873167614,1.279026521508174,2
12781.0,76,2,27.919999999999998,13.959999999999999,15,0,-0.11019893829400543,-1.4663218791147248,3
12782.0,216,4,344.35,86.0875,40,1,5.517403928026243,-0.15597503092928608,1
12783.0,72,1,17.48,17.48,4,0,-1.360961484031633,-0.6223043813772814,0
12784.0,10,2,52.830000000000005,26.415000000000003,8,0,-0.017761141857369392,-1.3835429667971626,3
12786.0,196,1,55.29,55.29,19,3,-0.1679308899194283,0.4602337932223125,0
12787.0,351,1,19.8,19.8,5,3,-1.8590399375695903,0.7133366542259154,0
12791.0,67,1,17.36,17.36,7,0,-1.1930150354241331,-0.6916056873344721,0
12792.0,39,2,34.760000000000005,17.380000000000003,10,0,-0.2083589605875375,-1.48721207633181,3
12793.0,14,1,10.0,10.0,8,0,-1.1557213487697835,-1.0944170142332625,0
12794.0,43,1,217.26,217.26,17,2,2.872447538212176,2.8581004449732164,2
12795.0,57,2,218.94,109.47,24,2,2.8967293538029306,0.5374691388968222,1
12797.0,199,1,14.94,14.94,6,3,-1.5682459789396603,-0.10527387764658436,0
12801.0,181,1,14.46,14.46,3,3,-1.6978731952153692,-0.15506278738964072,0
12803.0,146,2,33.879999999999995,16.939999999999998,14,0,-0.23414748092237317,-1.0547400347163733,3
12806.0,19,1,35.14,35.14,14,0,-0.40940838687301845,-0.6794019546769459,0
12808.0,175,1,30.12,30.12,4,3,-1.359140052342122,0.10058448824541662,0
12809.0,253,1,54.53,54.53,7,3,-0.9397850660794651,0.8870169960859517,0
12810.0,199,1,10.6,10.6,4,3,-1.7501570742922765,-0.1588622823087395,0
12811.0,161,1,22.8,22.8,19,0,-0.6598258061824244,-0.3224246753792081,0
12813.0,147,2,50.26,25.13,9,0,-0.2886169397128191,-0.7867034234863435,3
12814.0,354,1,53.46,53.46,18,3,-0.5880171115716255,1.1795082539423998,0
12815.0,224,3,167.99,55.99666666666667,31,1,2.620167443536642,-0.4852713944056001,1
12816.0,52,1,98.93,98.93,13,0,0.578963958182378,0.7045906804896401,2
12817.0,12,1,14.28,14.28,3,0,-1.342628021283127,-0.9495746304424705,0
12819.0,33,1,76.57,76.57,19,0,0.548516447566577,0.10254817468863311,2
12820.0,265,1,2.52,2.52,2,3,-2.137194761066184,0.025258795100659183,0
12823.0,201,1,20.88,20.88,8,3,-1.3626971836784385,-0.01184894990182583,0
12826.0,48,3,131.92000000000002,43.973333333333336,25,1,2.2575320390897615,-1.5527248914276204,1
12828.0,46,3,47.980000000000004,15.993333333333334,18,1,0.919359253136073,-2.230204820476356,3
12829.0,218,1,28.35,28.35,5,3,-1.4280221383332752,0.25361660413318715,0
12831.0,70,1,126.0,126.0,15,2,1.1187588846264194,1.2753661205308955,2
12833.0,152,3,63.32,21.106666666666666,20,1,0.9782054158744103,-1.6224015708254356,3
12835.0,279,2,107.72,53.86,18,3,0.6582730556238382,0.36921285373692,3
12836.0,8,4,151.14,37.785,47,1,4.238485295433268,-2.7649583520997925,1
12838.0,7,1,23.22,23.22,3,0,-1.1762516536516634,-0.8027027017017313,0
12839.0,349,1,38.56,38.56,8,3,-1.3684842517111542,1.0176783969305463,0
12840.0,306,1,8.35,8.35,5,3,-1.963121287735547,0.28460935587042546,0
12841.0,71,1,3.94,3.94,1,0,-1.7542004504631254,-0.8412656798242081,0
12844.0,115,2,18.73,9.365,8,0,-0.6846299845948761,-1.2889813414047284,3
12846.0,189,1,24.45,24.45,5,3,-1.4344795353946538,0.043586746130328535,0
12848.0,132,1,40.18,40.18,14,0,-0.5612177471000193,-0.05445770987129787,0
12850.0,70,1,29.0,29.0,10,0,-0.8371234665268805,-0.4994710286770727,0
12851.0,96,2,37.32,18.66,12,0,-0.18959563917905287,-1.219671269179752,3
12852.0,274,1,206.25,206.25,15,2,2.0844574659087733,3.75877451488695,2
12856.0,160,2,58.949999999999996,29.474999999999998,24,1,0.5941878776319578,-0.8427495710672243,3
12858.0,183,1,55.33,55.33,11,3,-0.5648244039040847,0.5164387539211195,0
12859.0,153,3,202.86,67.62,49,1,4.130455941819785,-0.7594663924465759,1
12861.0,86,2,68.82000000000001,34.410000000000004,16,0,0.4545262080119303,-0.9579540623849908,3
12865.0,230,2,46.41,23.205,7,3,-0.6210686501067081,-0.4139250293007572,3
12866.0,102,2,48.3,24.15,9,0,-0.21872196033710584,-1.020162261641842,3
12867.0,87,1,45.73,45.73,17,0,-0.20965140504406582,-0.20300337879679864,0
12869.0,46,1,15.34,15.34,13,0,-0.8648108065496725,-0.915601918099642,0
12870.0,330,1,139.2,139.2,10,2,0.5316796559032202,2.816517735234408,2
12871.0,347,2,198.68,99.34,26,2,2.124126533017415,1.6300398379595853,1
12872.0,181,1,5.56,5.56,2,3,-1.906094373117492,-0.3100407286148433,0
12873.0,192,2,69.45,34.725,21,1,0.5036731837893075,-0.5271228412951574,3
12874.0,256,1,78.88,78.88,16,3,-0.043561748326444945,1.2340124171611424,2
12875.0,94,2,49.5,24.75,14,0,0.07959865696586897,-1.116326231755295,3
12876.0,156,2,73.61999999999999,36.809999999999995,22,1,0.6874803648022556,-0.6616338703498374,3
12877.0,6,1,237.24,237.24,18,2,3.352192343226509,3.050919127924046,2
12879.0,183,1,12.76,12.76,11,3,-1.30657743194464,-0.2943757727836204,0
12880.0,306,1,4.76,4.76,4,3,-2.0788193606600953,0.23076895603122632,0
12881.0,25,1,121.5,121.5,15,2,1.135776513668399,0.9790128170214931,2
12883.0,204,4,148.7,37.175,30,1,2.8929665848027866,-1.6197277252386748,1
12884.0,285,1,127.3,127.3,10,2,0.41975736463746915,2.3792194587953586,2
12885.0,287,1,40.26,40.26,11,3,-1.0479513017161373,0.7162268069467087,0
12886.0,38,2,50.84,25.42,22,0,0.6409661973821996,-1.479157836611522,3
12889.0,7,3,172.75,57.583333333333336,40,1,3.6136695885218644,-1.5882163676756462,1
12894.0,325,1,11.8,11.8,10,3,-1.6775748865674838,0.36657377083621767,0
12895.0,25,2,50.47,25.235,31,1,1.142017266526534,-1.6751500104957122,3
12896.0,178,1,97.09,97.09,19,2,0.5985762326996705,1.172125015025661,2
12899.0,56,2,51.480000000000004,25.740000000000002,16,0,0.2922636571963264,-1.3002287767113425,3
12900.0,20,1,9.42,9.42,3,0,-1.444274992279116,-1.0046934563806822,0
12902.0,26,2,78.34,39.17,21,1,0.9714990637905245,-1.2006796392395869,3
12903.0,287,1,80.19,80.19,11,3,-0.3521984614610429,1.4767582622278985,0
12905.0,80,2,74.0,37.0,15,0,0.48158261498711485,-0.9112052872711925,3
12907.0,202,1,34.56,34.56,8,3,-1.1264531751344633,0.2533897510089158,0
12908.0,148,2,39.169999999999995,19.584999999999997,15,0,-0.11633338476993885,-0.9983369881585545,3
12909.0,68,3,203.54000000000002,67.84666666666668,21,1,2.8305142122002325,-0.7440769696684554,1
12910.0,34,2,100.56,50.28,30,1,1.7222875399661555,-1.0354133511490824,3
12911.0,185,1,35.42,35.42,14,3,-0.7565493267804224,0.10297164866064343,0
12914.0,15,2,102.6,51.3,16,0,1.0451261207967701,-0.8970877534458368,3
12915.0,97,2,68.48,34.24,18,0,0.5330601418163338,-0.9394950996165067,3
12916.0,228,1,24.6,24.6,6,3,-1.461424535800913,0.21446449982583737,0
12918.0,173,1,16.48,16.48,4,3,-1.5925664874541174,-0.16857331511731527,0
12919.0,73,2,255.9,127.95,21,2,3.184827093163545,1.0862071529432689,1
12920.0,309,1,40.14,40.14,9,3,-1.2029850134413105,0.8459964078420178,0
12923.0,96,2,163.42000000000002,81.71000000000001,16,1,1.6656329230092484,0.19004379532442195,3
12927.0,174,1,58.32,58.32,9,3,-0.5999298728898418,0.5603333543964075,0
12929.0,259,1,18.24,18.24,16,3,-1.1065339249769632,0.09306840536816223,0
12931.0,178,1,30.81,30.81,13,3,-0.8751759933027389,-0.003063071694994058,0
12933.0,168,2,13.24,6.62,11,0,-0.7091032929506955,-1.1484071215985228,3
12934.0,297,1,27.45,27.45,15,3,-1.0797836182077387,0.46090146794142883,0
12938.0,117,1,35.42,35.42,7,0,-0.9843619771078539,-0.11357540838782798,0
